"","500","495","490","485","480","475","470","465","460","455","450","445","440","435","430","425","420","415","410","405","400","395","390","385","380","375","370","365","360","355","350","345","340","335","330","325","320","315","310","305","300","295","290","285","280","275","270","265","260","255","250","245","240"
"248.336",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"252.814",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.149741848463252,-0.0410372072016072
"257.296",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165419893023985,0.0092799954753522,-0.0285760644515018
"261.781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.202186547511269,-0.0188237748637443,-0.0175823627297013,0.0455574339812557
"266.271",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.218921417505132,-0.0112488599378216,0.015648644019526,0.0185938432968178,0.0448345757280998
"270.764",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.231460063000375,-0.0216826400898756,-0.00781324202701596,-0.00461064730835259,-0.0265671809620143,0.0101863704511743
"275.26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.237337380811793,-0.0184586598637949,-0.00105539267907232,-0.0105450662971223,0.00782882511008676,-0.000239130612452343,0.0188162776793358
"279.76",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24538210481777,-0.0282299946767102,0.00168194073717564,-0.000839810345132821,-0.010677418245482,-0.0146344010445018,0.0158883204250828,-0.00483038113689174
"284.264",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0313623688967656,-0.00133133940518589,0.000133050594418073,-0.00167791923700261,0.00150428724458129,-0.0131284314120291,0.00422457467015239,-0.0204433957189358
"288.772",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0430031942042287,-0.000844091804054488,-0.00235429005015081,0.000850737677350971,0.00326423391441605,-0.000440391805679036,-0.00743912294097514,-0.00604507987589265,-0.0400542125574959
"293.283",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0507158693883787,-0.000301447544450308,-0.000363241438113355,-0.00227526314547243,-0.0015475586900015,-0.00368439361375483,-0.00256486387249772,0.00463537821205383,-0.010742135809263,-0.0184788609279903
