500	-5.69093118752415E-4
495	-5.87630006733533E-4
490	-5.86542431762175E-4
485	-5.33543832051615E-4
480	-5.12697430713072E-4
475	-5.42448055312694E-4
470	-5.56844721356308E-4
465	-6.39576132950794E-4
460	-5.65932253934911E-4
455	-5.46069096024656E-4
450	-4.81692398611564E-4
445	-4.54858449409262E-4
440	-4.74004424292264E-4
435	-4.07344797349427E-4
430	-4.13177660894623E-4
425	-4.09786108510089E-4
420	-4.23390139045094E-4
415	-3.27399445024083E-4
410	-2.76388405000118E-4
405	-2.38614448377878E-4
400	-1.78576154676135E-4
395	-1.14402783728344E-4
390	-5.27197883929828E-5
385	-2.86210780461013E-5
380	3.32334923696814E-5
375	1.44989133201418E-4
370	1.50114322681264E-4
365	3.01178621484734E-4
360	4.07358471359125E-4
355	4.40685369837704E-4
350	4.56905871546847E-4
345	6.18986660745526E-4
340	6.69534986246493E-4
335	7.25451793944267E-4
330	8.55381533588832E-4
325	9.90856321500316E-4
320	0.00104870155930407
315	0.00105663906438865
310	0.00127171086648803
305	0.00127878876411305
300	0.0012862952614578
295	0.00135476557865012
290	0.00134664906656214
285	0.0010874670849205
280	8.65080326808096E-4
275	5.49851595584502E-4
270	3.46903944972824E-4
265	6.22886458622801E-4
260	0.00129773580593916
255	0.00224535913991171
250	0.00330144194355147
245	0.00539548520306786
240	0.00829522552921764
