500	-0.00124219860479691
495	-0.00127260007605334
490	-0.00126012013542295
485	-0.0013288805290319
480	-0.00126348666407427
475	-0.00132566944695332
470	-0.00142055747585827
465	-0.00145853012733235
460	-0.00132759867485267
455	-0.00122591409561075
450	-0.00118345935118451
445	-0.00118789354358073
440	-0.00123267621051024
435	-0.00114808388163973
430	-0.0011381883408706
425	-0.00106672891106055
420	-0.00102484413076298
415	-0.00100264264847099
410	-9.89586436190068E-4
405	-9.67802546312881E-4
400	-9.7967983812516E-4
395	-8.70510748376317E-4
390	-7.85311849368165E-4
385	-7.5442919429509E-4
380	-6.99312649240749E-4
375	-5.84220096448066E-4
370	-4.08179240238434E-4
365	-3.69582286652204E-4
360	-2.01811938749944E-4
355	-1.45227521418515E-4
350	-1.07413473700294E-4
345	7.73300002930278E-6
340	1.05040247377354E-4
335	1.84121517018077E-4
330	3.75851827025565E-4
325	5.00776439480781E-4
320	6.11617075991141E-4
315	7.86617682149602E-4
310	0.00106908385154413
305	0.0015585167063478
300	0.00217358563084081
295	0.00288932468386047
290	0.00350885478968929
285	0.0041399520469244
280	0.00484954936543051
275	0.00563420987921545
270	0.00659895800622743
265	0.00771804349717603
260	0.00863086051244626
255	0.00936180752156919
250	0.0106577066249087
245	0.0119438570412585
240	0.01367347678166
