500	-5.21139414746074E-4
495	-5.21637074270275E-4
490	-4.74432431827874E-4
485	-4.66133716159248E-4
480	-4.62174589969169E-4
475	-4.52221891959389E-4
470	-4.62557514255011E-4
465	-4.39271242808208E-4
460	-4.40464313500626E-4
455	-3.90679536635006E-4
450	-3.45071906069049E-4
445	-3.62155753802057E-4
440	-3.5852007438573E-4
435	-3.3855436129565E-4
430	-2.67763965509983E-4
425	-2.58288205232365E-4
420	-2.36324943122957E-4
415	-2.20196620708053E-4
410	-2.01307315795216E-4
405	-1.72673935851672E-4
400	-1.05763853085617E-4
395	-5.6628813768525E-5
390	-2.32037132644017E-5
385	5.09958589263865E-6
380	1.04410857888297E-4
375	1.95513298782455E-4
370	2.08369940762609E-4
365	3.74080906394557E-4
360	4.69821989270554E-4
355	5.66384438560859E-4
350	7.05255936399462E-4
345	9.0168628090035E-4
340	0.00108629414449332
335	0.00125630253903025
330	0.00144613217054054
325	0.00169840310100893
320	0.0019254054065727
315	0.00231714293662499
310	0.00307900618730128
305	0.00473739934461939
300	0.00703256780200127
295	0.00903328449014455
290	0.0104493704458648
285	0.0113018640198703
280	0.0119783254209422
275	0.0128023387216307
270	0.0138102092996571
265	0.0151024112004347
260	0.0165909801567556
255	0.0185251919697907
250	0.0217977428172309
245	0.0266814698118215
240	0.0331995545880941
