500	-4.21006468681158E-4
495	-3.94492709019833E-4
490	-3.84247286484202E-4
485	-3.69595136085295E-4
480	-3.67456158505306E-4
475	-3.76627361697121E-4
470	-3.75416202418287E-4
465	-3.92073094099335E-4
460	-3.47461699387347E-4
455	-3.1954278300089E-4
450	-3.08716203469195E-4
445	-2.73838917154513E-4
440	-2.83823351722332E-4
435	-2.3527885643711E-4
430	-2.17697671781035E-4
425	-2.42488483189308E-4
420	-1.91885380208174E-4
415	-1.34394630358862E-4
410	-1.40508479396437E-4
405	-1.0398710887647E-4
400	-3.8570325256059E-5
395	-1.69415147930055E-5
390	3.27907511228948E-5
385	1.127500293412E-4
380	1.65010850726513E-4
375	2.41958301177231E-4
370	3.34039882058322E-4
365	4.06387430884855E-4
360	4.89852795716893E-4
355	6.07727228260964E-4
350	6.93611776145837E-4
345	8.38247247860929E-4
340	9.06894901783304E-4
335	0.00106976373506637
330	0.00123224516815369
325	0.00149333618670811
320	0.00164866282217892
315	0.00194609075965801
310	0.00219033946061966
305	0.00254151156931322
300	0.00285437439019272
295	0.0033458896263832
290	0.0038889690673117
285	0.00458065783083172
280	0.00532909367457579
275	0.00609265544705822
270	0.00697836640713229
265	0.0079015745286768
260	0.00910226642175859
255	0.0106736338045235
250	0.0128313090183264
245	0.0156433211491467
240	0.0190892362065665
