500	1.61611844132677E-4
495	1.23796422004338E-4
490	1.00429629145791E-4
485	1.10489673443167E-4
480	1.22347503739713E-4
475	9.37282723332106E-5
470	-8.92668294430517E-5
465	-2.40806830116128E-4
460	6.79925022853401E-5
455	3.24301554124564E-4
450	3.60155384155556E-4
445	3.7395367510179E-4
440	3.13768789467406E-4
435	4.12578461960047E-4
430	5.76285080835173E-4
425	6.490717206028E-4
420	7.28310501764271E-4
415	7.81369623003402E-4
410	8.18399595898642E-4
405	8.1503760634856E-4
400	8.8588551865093E-4
395	9.50603212392976E-4
390	0.0011135210845362
385	0.00123335201590634
380	0.00132069158416961
375	0.00159067867639638
370	0.00179173039333184
365	0.00203415135489994
360	0.00226465485988255
355	0.00236958768334877
350	0.00242225748552353
345	0.00249954929351151
340	0.00259446626344821
335	0.00273331500770769
330	0.00300048243953524
325	0.00322326058569707
320	0.00345349483019767
315	0.00366743832083938
310	0.00425644660572516
305	0.00503793004411587
300	0.00611227500025839
295	0.00721271930258063
290	0.00806965529261085
285	0.00884531919396595
280	0.00948064377583016
275	0.0100767282921576
270	0.0106901777254224
265	0.0110999914388094
260	0.0119810204260177
255	0.0130099347025998
250	0.0147461582586146
245	0.0175499175018143
240	0.0203813841252972
