"CobleA","CobleB","CobleC","CobleM","CobleT","Fpeak","Stedmon_D","Optical_Brighteners","dieselBandII","Petroleum","Lignin","BIX","HIX","FI","M_to_C","JP5_empirical","JP5_normalized","Diesel_Chen","sample","run_name","UniqueID"
0.0210121359372668,0.0345966614454047,0.0206959628741244,0.0227699590393546,0.0225301493916891,0.0359613767023482,0.0100652847095158,0.0160992805541026,0.00718700522902724,0.0226769658226665,0.039575656247106,0.858354620067252,1.5806037826211,1.65440788370063,1.10021259594658,1.47616452785945,0.0535075394252033,8.58817903143279,"Group001Sample0001","run6","BIOFAC_240"
0.0215503728589117,0.0461762946392651,0.0207065574192411,0.0235567655621289,0.0281559820378662,0.0370321899952991,0.00926884345777609,0.016307557202462,0.00709164700648969,0.0217668279272698,0.0686031085815771,0.804497035452413,1.22528001056252,1.65650810755599,1.13764761013529,1.84717469853002,0.0646372890413855,9.53731638337623,"Group001Sample0002","run6","BIOFAC_241"
0.0216164360164131,0.0396761012319174,0.0210925538476803,0.0238126219791029,0.0286316021746904,0.0414547901153747,0.010643145237912,0.0161771046084863,0.00799000784054825,0.0232065694671906,0.062330794558272,0.79793345481883,1.42878209924638,1.58946651271074,1.12895869087572,1.73064740099214,0.0597678429885646,9.3696989477417,"Group001Sample0003","run6","BIOFAC_242"
0.0228001032176825,0.0641895157243805,0.0221624762123191,0.0255633409585927,0.0382311539940932,0.0546272781158717,0.010287329397404,0.016758498328134,0.00750484453296321,0.0233620306108184,0.044326079958289,0.805690708331167,1.03239778403187,1.63382530189145,1.15345147869277,2.49337879880838,0.0807581913493747,10.8786168603571,"Group001Sample0004","run6","BIOFAC_243"
0.0197676802517324,0.0533371168576306,0.0195245359389178,0.0231830809718748,0.0326552224579662,0.0085279830913728,0.0092257118558873,0.0153195642015794,0.00687412511237356,0.0223287180628137,0.0678071206516067,0.840469055919854,1.19052441322187,1.55169534149585,1.18738192008264,1.98262924419272,0.0720095229402485,9.35767648263185,"Group001Sample0005","run6","BIOFAC_244"
0.0214997309964622,0.039351730357148,0.0211183743096069,0.0235813274507956,0.0253691380790967,0.0312430122099599,0.0100973082173023,0.0158421402220895,0.00740306689814247,0.0230947886338616,0.0474824155591173,0.849012576373975,1.47074553264641,1.64346876404541,1.11662607666104,1.55931831821353,0.0550228655367056,9.04003301398346,"Group001Sample0006","run6","BIOFAC_245"
0.0195075619362796,0.0466924021951788,0.0191111330456219,0.0213643050384412,0.0265399493427669,0.0568462901443393,0.00867642861363697,0.0153347052791842,0.00684631564344318,0.0201437876613344,0.0745005714193316,0.830189102573738,1.35652559288141,1.62351872411959,1.11789839919175,1.67479646498239,0.0626685124340189,8.60472602311891,"Group001Sample0007","run6","BIOFAC_246"
0.020538472254121,0.0768608452668047,0.0206366098881779,0.0232066681616093,0.0442029010795619,0.0247001895945264,0.00910646108987579,0.0156057245064011,0.00729474271163092,0.0232421901855109,0.021425640808435,0.78166336843883,1.01482862801814,1.62000303869542,1.12453878264684,2.8304961951018,0.0966868768452794,10.74947709085,"Group001Sample0008","run6","BIOFAC_247"
0.0213704181618248,0.0391672812198524,0.0206710021339549,0.0231135437655253,0.027988362113766,0.00393077811533847,0.0095747330668497,0.0161736495276072,0.00686537003516751,0.0237535493358868,0.0497357463315453,0.812614030475342,1.39071130392207,1.65638976348572,1.11816271004869,1.72564234259251,0.060757341275257,9.45664135342863,"Group001Sample0009","run6","BIOFAC_248"
0.0229584272080152,0.0637984430184668,0.0229854299437366,0.025803624677173,0.0365620228124477,0.0467121821756661,0.0103254868277696,0.0171864647963437,0.00747075399238821,0.0257628050477853,0.0774495216027269,0.791850424999895,1.29482018051129,1.59437142435236,1.12260787552527,2.32630233638534,0.0734938271550849,11.3100604111189,"Group001Sample0010","run6","BIOFAC_249"
0.0205954812458011,0.0357127647198168,0.0198068058594478,0.0221535274296144,0.0232253655844608,0.00416184033562409,0.0100551055063183,0.0157718906190315,0.00769262325512545,0.0225985270038974,0.0655421863205054,0.878342931376815,1.36220106349649,1.62681481218259,1.11848056606499,1.51848076819955,0.055818347328526,8.49043205730668,"Group002Sample0001","run6","BIOFAC_250"
0.0213523989945209,0.0473329499619123,0.0207161848975982,0.0229436049339768,0.0305880113604351,0.0126599879954343,0.0106001480322504,0.0165162270835268,0.00752447051800966,0.0224756073068476,0.0781408048692581,0.795050270477039,1.33495223442116,1.54146931920303,1.10752076443558,1.77369386179416,0.0625005825307114,9.47053062269675,"Group002Sample0002","run6","BIOFAC_251"
0.0207012916057851,0.0676708066122836,0.0207649272292213,0.0232576534339882,0.040194879588806,0.0264313538677539,0.0106569329999097,0.0163731645003335,0.00800179510100161,0.0231049397384377,0.0332657459236377,0.824797967169678,0.985161765170107,1.61933689087162,1.1200450248272,2.52473918933768,0.0840858851788623,10.8246033670583,"Group002Sample0003","run6","BIOFAC_252"
0.0214642589711889,0.068312304681336,0.0209410092889035,0.0246937364824559,0.0368848677820248,0.0116773077893859,0.0100690425110423,0.0166026938877377,0.00797935010884093,0.0234415301082172,0.032187449409645,0.867796943396201,1.07300057769979,1.61027550403277,1.17920469552253,2.33683109129454,0.0790614858111677,10.5610439130554,"Group002Sample0004","run6","BIOFAC_253"
0.0225157835177998,0.0563140126866471,0.0220950555384321,0.0251947110736467,0.0329180311662688,0.0205605623749754,0.01016772686054,0.0177093680199449,0.00785141959206533,0.0247224823737238,0.0112988494193594,0.825044739410777,1.22879161072243,1.6370370930378,1.14028729322825,2.08979771376812,0.0676571168355191,10.6958352682159,"Group002Sample0005","run6","BIOFAC_254"
0.022670320443408,0.0419455412684152,0.0210890109189656,0.0241495652518097,0.0272787361443202,0.0182605596262861,0.0105513909544792,0.0172617358233751,0.0080021177634175,0.0231896090074925,0.0280456226020108,0.803271836974998,1.40428508278882,1.67605895870775,1.14512555115099,1.70061139254467,0.0582037139139689,9.61027177657238,"Group002Sample0006","run6","BIOFAC_255"
0.0219505363202503,0.0718748291307153,0.0218404419176398,0.0241940511823524,0.0423978178294179,0.00301740549237992,0.00994021897799013,0.0170570457625203,0.00740975696377102,0.0238894127552957,0.0653262399031047,0.881790509958933,1.18993149197732,1.7554164541839,1.10776381144613,2.27147670572588,0.0755632959221476,10.6039996933437,"Group002Sample0007","run6","BIOFAC_256"
0.0232908175978663,0.070280121267538,0.0224091670940409,0.0257396299656223,0.0395299528801245,0.0464955044091976,0.0106394876633024,0.0175023720273045,0.00785187538596834,0.02387704517773,0.0243087073901374,0.796583673627439,1.08568862503517,1.59986596268665,1.1486205559361,2.49989203437931,0.0790372881593313,11.7883640369642,"Group002Sample0008","run6","BIOFAC_257"
