500	0.00282336301401996
495	0.00291657449987305
490	0.00292517228741083
485	0.00294995937860732
480	0.0029800832845475
475	0.0029480904137315
470	0.00284518117199142
465	0.00266902179672636
460	0.0029512390695509
455	0.00314894412277517
450	0.00328017203883218
445	0.003370471344559
440	0.00355314127345976
435	0.0035692896817546
430	0.00368044065174066
425	0.00371836381241993
420	0.00391098664448471
415	0.00395667061759747
410	0.00419029678939381
405	0.00433534588913091
400	0.00445222138709153
395	0.00456648681536063
390	0.00467183716344471
385	0.00487735339155093
380	0.00502368251872607
375	0.00524275323619451
370	0.00542495609732929
365	0.00567291953662534
360	0.00589181537315133
355	0.00613628005633292
350	0.00631029450113393
345	0.00649650564861917
340	0.00675536466459566
335	0.00699866121219972
330	0.0072737506506945
325	0.00755082992753015
320	0.00798883446092494
315	0.00845907600430917
310	0.00909238054656781
305	0.00999666629540007
300	0.0110843420472893
295	0.0121801520052065
290	0.0133859057151739
285	0.0146113458234753
280	0.0156865715100138
275	0.0168058737129952
270	0.0177932832519097
265	0.018771223000338
260	0.0197932710579634
255	0.0211143747525668
250	0.0228654068617411
245	0.0246622973088642
240	0.0276063433660454
