500	-0.00148106193797227
495	-0.00150338414447652
490	-0.00151912220361354
485	-0.00153862703214844
480	-0.0015851312118155
475	-0.00160273489265119
470	-0.00163712134549416
465	-0.00166992542323278
460	-0.00162683286807584
455	-0.00159037898723333
450	-0.00159411836893528
445	-0.00164387693189797
440	-0.00167848618605223
435	-0.00162863960209229
430	-0.00155877193420294
425	-0.00151096060246063
420	-0.00158566177073138
415	-0.00155623425904683
410	-0.00155072879008994
405	-0.00161263495697538
400	-0.00146475574163088
395	-0.00137009484533452
390	-0.0013153899088994
385	-0.00134221219983545
380	-0.0013522886936041
375	-0.0013443550899967
370	-0.0012740787293418
365	-0.00126477337074169
360	-0.00120170660666762
355	-0.00112792328107967
350	-0.00102874443033328
345	-9.18310847751576E-4
340	-7.85918608255141E-4
335	-6.734997995623E-4
330	-5.79308285053344E-4
325	-3.68760141442614E-4
320	-2.78349996945236E-4
315	-7.59191886837524E-5
310	1.93391192302357E-4
305	5.34946942531293E-4
300	8.53933728971347E-4
295	0.0013239531599908
290	0.00190295364285527
285	0.00246060155774329
280	0.00302058927003304
275	0.00361801520154689
270	0.00428325256858323
265	0.00490511180133242
260	0.00540747288422329
255	0.0058690845550796
250	0.00620913858294736
245	0.00679996869562843
240	0.0077456766360244
