500	2.86054617028149E-4
495	2.9216981391114E-4
490	2.62773843704935E-4
485	2.61842846502662E-4
480	2.71731582837491E-4
475	2.94816829986586E-4
470	2.16565658446918E-4
465	2.01425976526393E-4
460	2.67069132969805E-4
455	3.33590431878195E-4
450	3.62104940677149E-4
445	3.34908687016979E-4
440	3.60391971966471E-4
435	4.27608198043818E-4
430	4.80829329403522E-4
425	5.0296634770515E-4
420	5.20361707455682E-4
415	5.01951596238862E-4
410	5.13739377466678E-4
405	6.25280726455736E-4
400	6.04461816129345E-4
395	6.66062350660297E-4
390	7.43565861913225E-4
385	8.76266233905368E-4
380	9.28080746402537E-4
375	0.00102553637718612
370	0.00113122141480563
365	0.00124838227461702
360	0.00140029861981004
355	0.0015248715645923
350	0.00165304620077298
345	0.00179419507358221
340	0.00192142462619681
335	0.00213101890715165
330	0.00231361604160544
325	0.00246281896506353
320	0.00275168609468149
315	0.00293665878344366
310	0.00332610670735634
305	0.00378468115914087
300	0.00444840943131848
295	0.00512170451329739
290	0.00583736612585508
285	0.00659066425945397
280	0.00730625253891133
275	0.00811953698663751
270	0.00906393740115836
265	0.0101331682129468
260	0.0110052230658114
255	0.0118526055685599
250	0.0128782193258778
245	0.0147463383900885
240	0.0167692180164269
