date ,start_time,stop_time,frag_ID,timepoint,sample_ID,FileID_csv,light_dark,run_block,blank ,chamber_channel
4/28/26,15:45,17:18,A05_MONO,T1,A05_MONO_T1,A05_MONO_T1_O2.csv,LIGHT,RUN19,0,8
4/28/26,15:48,17:20,A05_3SP,T1,A05_3SP_T1,A05_3SP_T1_O2.csv,LIGHT,RUN19,0,9
4/28/26,15:51,17:22,A16_FAKE,T1,A16_FAKE_T1,A16_FAKE_T1_O2.csv,LIGHT,RUN19,0,10
4/28/26,15:55,17:23,B14_4_MONO,T1,B14_4_MONO_T1,B14_4_MONO_T1_O2.csv,LIGHT,RUN19,0,11
4/28/26,15:57,17:24,B13_6SP,T1,B13_6SP_T1,B13_6SP_T1_O2.csv,LIGHT,RUN19,0,12
4/28/26,18:10,19:26,B14_6SP,T1,B14_6SP_T1,B14_6SP_T1_O2.csv,LIGHT,RUN20,0,1
4/28/26,18:12,19:27,BLANK1_RUN20,T1,BLANK1_RUN20_T1,BLANK1_RUN20_T1_O2.csv,LIGHT,RUN20,1,2
4/28/26,18:14,19:29,A01_FAKE,T1,A01_FAKE_T1,A01_FAKE_T1_O2.csv,LIGHT,RUN20,0,3
4/28/26,18:21,19:30,B11_6SP,T1,B11_6SP_T1,B11_6SP_T1_O2.csv,LIGHT,RUN20,0,4
4/28/26,18:24,19:32,B13_FAKE,T1,B13_FAKE_T1,B13_FAKE_T1_O2.csv,LIGHT,RUN20,0,5
4/28/26,18:23,19:34,B03_3SP,T1,B03_3SP_T1,B03_3SP_T1_O2.csv,LIGHT,RUN20,0,6
4/28/26,18:07,19:35,B12_6SP,T1,B12_6SP_T1,B12_6SP_T1_O2.csv,LIGHT,RUN20,0,7
4/28/26,18:10,19:37,B13_3_MONO,T1,B13_3_MONO_T1,B13_3_MONO_T1_O2.csv,LIGHT,RUN20,0,8
4/28/26,18:12,19:38,B10_FAKE,T1,B10_FAKE_T1,B10_FAKE_T1_O2.csv,LIGHT,RUN20,0,9
4/28/26,18:15,19:39,BLANK2_RUN20,T1,BLANK2_RUN20_T1,BLANK2_RUN20_T1_O2.csv,LIGHT,RUN20,1,10
4/28/26,18:17,19:42,B04_6SP,T1,B04_6SP_T1,B04_6SP_T1_O2.csv,LIGHT,RUN20,0,11
4/28/26,18:20,19:43,A12_3SP,T1,A12_3SP_T1,A12_3SP_T1_O2.csv,LIGHT,RUN20,0,12
4/29/26,7:30,8:48,BLANK2_RUN21,T1,BLANK2_RUN21_T1,BLANK2_RUN21_T1_O2.csv,LIGHT,RUN21,1,1
4/29/26,7:32,8:50,A23_FAKE,T1,A23_FAKE_T1,A23_FAKE_T1_O2.csv,LIGHT,RUN21,0,2
4/29/26,7:33,8:52,A04_MONO,T1,A04_MONO_T1,A04_MONO_T1_O2.csv,LIGHT,RUN21,0,3
4/29/26,7:35,8:54,B05_3SP,T1,B05_3SP_T1,B05_3SP_T1_O2.csv,LIGHT,RUN21,0,4
4/29/26,7:54,8:56,A11_3SP,T1,A11_3SP_T1,A11_3SP_T1_O2.csv,LIGHT,RUN21,0,5
4/29/26,7:41,8:58,B20_3SP,T1,B20_3SP_T1,B20_3SP_T1_O2.csv,LIGHT,RUN21,0,6
4/29/26,7:31,9:00,B02_6SP,T1,B02_6SP_T1,B02_6SP_T1_O2.csv,LIGHT,RUN21,0,7
4/29/26,7:34,9:01,B02_MONO,T1,B02_MONO_T1,B02_MONO_T1_O2.csv,LIGHT,RUN21,0,8
4/29/26,7:37,9:03,BLANK1_RUN21,T1,BLANK1_RUN21_T1,BLANK1_RUN21_T1_O2.csv,LIGHT,RUN21,1,9
4/29/26,7:40,9:04,B13_MONO,T1,B13_MONO_T1,B13_MONO_T1_O2.csv,LIGHT,RUN21,0,10
4/29/26,7:42,9:05,B07_FAKE,T1,B07_FAKE_T1,B07_FAKE_T1_O2.csv,LIGHT,RUN21,0,11
4/29/26,7:46,9:06,B15_FAKE,T1,B15_FAKE_T1,B15_FAKE_T1_O2.csv,LIGHT,RUN21,0,12
4/29/26,9:44,11:01,A13_6SP,T1,A13_6SP_T1,A13_6SP_T1_O2.csv,LIGHT,RUN22,0,1
4/29/26,9:46,11:02,A22_FAKE,T1,A22_FAKE_T1,A22_FAKE_T1_O2.csv,LIGHT,RUN22,0,2
4/29/26,9:48,11:04,BLANK2_RUN22,T1,BLANK2_RUN22_T1,BLANK2_RUN22_T1_O2.csv,LIGHT,RUN22,1,3
4/29/26,9:50,11:05,A13_FAKE,T1,A13_FAKE_T1,A13_FAKE_T1_O2.csv,LIGHT,RUN22,0,4
4/29/26,9:53,11:07,A09_3SP,T1,A09_3SP_T1,A09_3SP_T1_O2.csv,LIGHT,RUN22,0,5
4/29/26,9:59,11:08,A02_MONO,T1,A02_MONO_T1,A02_MONO_T1_O2.csv,LIGHT,RUN22,0,6
4/29/26,9:45,11:10,B03_3_MONO,T1,B03_3_MONO_T1,B03_3_MONO_T1_O2.csv,LIGHT,RUN22,0,7
4/29/26,9:47,11:12,B14_FAKE,T1,B14_FAKE_T1,B14_FAKE_T1_O2.csv,LIGHT,RUN22,0,8
4/29/26,9:50,11:13,A16_MONO,T1,A16_MONO_T1,A16_MONO_T1_O2.csv,LIGHT,RUN22,0,9
4/29/26,9:52,11:15,B06_FAKE,T1,B06_FAKE_T1,B06_FAKE_T1_O2.csv,LIGHT,RUN22,0,10
4/29/26,9:54,11:17,B01_3SP,T1,B01_3SP_T1,B01_3SP_T1_O2.csv,LIGHT,RUN22,0,11
4/29/26,9:57,11:17,BLANK1_RUN22,T1,BLANK1_RUN22_T1,BLANK1_RUN22_T1_O2.csv,LIGHT,RUN22,1,12
4/29/26,12:08,13:32,A03_MONO,T1,A03_MONO_T1,A03_MONO_T1_O2.csv,LIGHT,RUN23,0,1
4/29/26,12:10,13:34,A09_MONO,T1,A09_MONO_T1,A09_MONO_T1_O2.csv,LIGHT,RUN23,0,2
4/29/26,12:05,13:35,BLANK2_RUN23,T1,BLANK2_RUN23_T1,BLANK2_RUN23_T1_O2.csv,LIGHT,RUN23,1,3
4/29/26,12:12,13:38,A14_FAKE,T1,A14_FAKE_T1,A14_FAKE_T1_O2.csv,LIGHT,RUN23,0,4
4/29/26,12:16,13:40,A07_FAKE,T1,A07_FAKE_T1,A07_FAKE_T1_O2.csv,LIGHT,RUN23,0,5
4/29/26,12:20,13:42,A07_MONO,T1,A07_MONO_T1,A07_MONO_T1_O2.csv,LIGHT,RUN23,0,6
4/29/26,12:08,13:45,A12_MONO,T1,A12_MONO_T1,A12_MONO_T1_O2.csv,LIGHT,RUN23,0,7
4/29/26,12:11,13:47,A18_3SP,T1,A18_3SP_T1,A18_3SP_T1_O2.csv,LIGHT,RUN23,0,8
4/29/26,12:13,13:50,B07_MONO,T1,B07_MONO_T1,B07_MONO_T1_O2.csv,LIGHT,RUN23,0,9
4/29/26,12:16,13:53,BLANK1_RUN23,T1,BLANK1_RUN23_T1,BLANK1_RUN23_T1_O2.csv,LIGHT,RUN23,1,10
4/29/26,12:01,13:56,B02_3SP,T1,B02_3SP_T1,B02_3SP_T1_O2.csv,LIGHT,RUN23,0,11
4/29/26,12:21,13:58,B16_FAKE,T1,B16_FAKE_T1,B16_FAKE_T1_O2.csv,LIGHT,RUN23,0,12
4/29/26,15:09,16:32,A06_3SP,T1,A06_3SP_T1,A06_3SP_T1_O2.csv,LIGHT,RUN24,0,1
4/29/26,15:11,16:34,B09_3SP,T1,B09_3SP_T1,B09_3SP_T1_O2.csv,LIGHT,RUN24,0,2
4/29/26,15:13,16:36,B11_3SP,T1,B11_3SP_T1,B11_3SP_T1_O2.csv,LIGHT,RUN24,0,3
4/29/26,15:17,16:38,B09_FAKE,T1,B09_FAKE_T1,B09_FAKE_T1_O2.csv,LIGHT,RUN24,0,4
4/29/26,15:23,16:40,BLANK1_RUN24,T1,BLANK1_RUN24_T1,BLANK1_RUN24_T1_O2.csv,LIGHT,RUN24,1,5
4/29/26,15:21,16:43,B08_FAKE,T1,B08_FAKE_T1,B08_FAKE_T1_O2.csv,LIGHT,RUN24,0,6
4/29/26,15:10,16:45,BLANK2_RUN24,T1,BLANK2_RUN24_T1,BLANK2_RUN24_T1_O2.csv,LIGHT,RUN24,1,7
4/29/26,15:12,16:47,A02_FAKE,T1,A02_FAKE_T1,A02_FAKE_T1_O2.csv,LIGHT,RUN24,0,8
4/29/26,15:14,16:49,B02_FAKE,T1,B02_FAKE_T1,B02_FAKE_T1_O2.csv,LIGHT,RUN24,0,9
4/29/26,15:15,16:51,B02_6_MONO,T1,B02_6_MONO_T1,B02_6_MONO_T1_O2.csv,LIGHT,RUN24,0,10
4/29/26,15:18,16:53,A13_MONO,T1,A13_MONO_T1,A13_MONO_T1_O2.csv,LIGHT,RUN24,0,11
4/29/26,15:20,16:54,B01_FAKE,T1,B01_FAKE_T1,B01_FAKE_T1_O2.csv,LIGHT,RUN24,0,12
4/30/26,7:23,8:42,A08_3SP,T1,A08_3SP_T1,A08_3SP_T1_O2.csv,LIGHT,RUN25,0,1
4/30/26,7:24,8:44,B18_3SP,T1,B18_3SP_T1,B18_3SP_T1_O2.csv,LIGHT,RUN25,0,2
4/30/26,7:27,8:46,A01_3SP,T1,A01_3SP_T1,A01_3SP_T1_O2.csv,LIGHT,RUN25,0,3
4/30/26,7:28,8:49,B11_MONO,T1,B11_MONO_T1,B11_MONO_T1_O2.csv,LIGHT,RUN25,0,4
4/30/26,7:30,8:54,B15_3_MONO,T1,B15_3_MONO_T1,B15_3_MONO_T1_O2.csv,LIGHT,RUN25,0,5
4/30/26,7:33,8:56,BLANK1_RUN25,T1,BLANK1_RUN25_T1,BLANK1_RUN25_T1_O2.csv,LIGHT,RUN25,1,6
4/30/26,7:24,8:58,A11_MONO,T1,A11_MONO_T1,A11_MONO_T1_O2.csv,LIGHT,RUN25,0,7
4/30/26,7:26,8:59,A15_6SP,T1,A15_6SP_T1,A15_6SP_T1_O2.csv,LIGHT,RUN25,0,8
4/30/26,7:29,9:01,A02_6SP,T1,A02_6SP_T1,A02_6SP_T1_O2.csv,LIGHT,RUN25,0,9
4/30/26,7:32,9:03,BLANK2_RUN25,T1,BLANK2_RUN25_T1,BLANK2_RUN25_T1_O2.csv,LIGHT,RUN25,1,10
4/30/26,7:35,9:05,B01_6SP,T1,B01_6SP_T1,B01_6SP_T1_O2.csv,LIGHT,RUN25,0,11
4/30/26,7:37,9:06,B03_FAKE,T1,B03_FAKE_T1,B03_FAKE_T1_O2.csv,LIGHT,RUN25,0,12
4/30/26,9:53,11:11,A05_FAKE,T1,A05_FAKE_T1,A05_FAKE_T1_O2.csv,LIGHT,RUN26,0,1
4/30/26,9:55,11:12,B01_4_MONO,T1,B01_4_MONO_T1,B01_4_MONO_T1_O2.csv,LIGHT,RUN26,0,2
4/30/26,9:56,11:14,B04_3SP,T1,B04_3SP_T1,B04_3SP_T1_O2.csv,LIGHT,RUN26,0,3
4/30/26,9:59,11:16,BLANK2_RUN26,T1,BLANK2_RUN26_T1,BLANK2_RUN26_T1_O2.csv,LIGHT,RUN26,1,4
4/30/26,10:01,11:18,A03_FAKE,T1,A03_FAKE_T1,A03_FAKE_T1_O2.csv,LIGHT,RUN26,0,5
4/30/26,10:02,11:21,B10_6SP,T1,B10_6SP_T1,B10_6SP_T1_O2.csv,LIGHT,RUN26,0,6
4/30/26,9:53,11:23,B16_3_MONO,T1,B16_3_MONO_T1,B16_3_MONO_T1_O2.csv,LIGHT,RUN26,0,7
4/30/26,9:56,11:26,B15_MONO,T1,B15_MONO_T1,B15_MONO_T1_O2.csv,LIGHT,RUN26,0,8
4/30/26,9:57,11:28,BLANK1_RUN26,T1,BLANK1_RUN26_T1,BLANK1_RUN26_T1_O2.csv,LIGHT,RUN26,1,9
4/30/26,10:02,11:29,B12_FAKE,T1,B12_FAKE_T1,B12_FAKE_T1_O2.csv,LIGHT,RUN26,0,10
4/30/26,10:03,11:31,B17_3SP,T1,B17_3SP_T1,B17_3SP_T1_O2.csv,LIGHT,RUN26,0,11
4/30/26,10:05,11:32,A14_MONO,T1,A14_MONO_T1,A14_MONO_T1_O2.csv,LIGHT,RUN26,0,12
4/30/26,12:18,13:36,B10_MONO,T1,B10_MONO_T1,B10_MONO_T1_O2.csv,LIGHT,RUN27,0,1
4/30/26,12:20,13:37,B16_MONO,T1,B16_MONO_T1,B16_MONO_T1_O2.csv,LIGHT,RUN27,0,2
4/30/26,12:23,13:39,A07_3SP,T1,A07_3SP_T1,A07_3SP_T1_O2.csv,LIGHT,RUN27,0,3
4/30/26,12:25,13:40,A08_FAKE,T1,A08_FAKE_T1,A08_FAKE_T1_O2.csv,LIGHT,RUN27,0,4
4/30/26,12:27,13:42,BLANK1_RUN27,T1,BLANK1_RUN27_T1,BLANK1_RUN27_T1_O2.csv,LIGHT,RUN27,1,5
4/30/26,12:30,13:43,B12_MONO,T1,B12_MONO_T1,B12_MONO_T1_O2.csv,LIGHT,RUN27,0,6
4/30/26,12:19,13:45,B16_6SP,T1,B16_6SP_T1,B16_6SP_T1_O2.csv,LIGHT,RUN27,0,7
4/30/26,12:21,13:46,B01_MONO,T1,B01_MONO_T1,B01_MONO_T1_O2.csv,LIGHT,RUN27,0,8
4/30/26,12:24,13:47,A02_3SP,T1,A02_3SP_T1,A02_3SP_T1_O2.csv,LIGHT,RUN27,0,9
4/30/26,12:26,13:52,A01_MONO,T1,A01_MONO_T1,A01_MONO_T1_O2.csv,LIGHT,RUN27,0,10
4/30/26,12:28,13:54,BLANK2_RUN27,T1,BLANK2_RUN27_T1,BLANK2_RUN27_T1_O2.csv,LIGHT,RUN27,1,11
4/30/26,12:31,13:56,A20_3SP,T1,A20_3SP_T1,A20_3SP_T1_O2.csv,LIGHT,RUN27,0,12
4/30/26,14:51,16:13,BLANK2_RUN28,T1,BLANK2_RUN28_T1,BLANK2_RUN28_T1_O2.csv,LIGHT,RUN28,1,1
4/30/26,14:53,16:15,A01_6SP,T1,A01_6SP_T1,A01_6SP_T1_O2.csv,LIGHT,RUN28,0,2
4/30/26,14:55,16:17,A10_MONO,T1,A10_MONO_T1,A10_MONO_T1_O2.csv,LIGHT,RUN28,0,3
4/30/26,14:57,16:18,B09_6SP,T1,B09_6SP_T1,B09_6SP_T1_O2.csv,LIGHT,RUN28,0,4
4/30/26,14:59,16:20,B15_6SP,T1,B15_6SP_T1,B15_6SP_T1_O2.csv,LIGHT,RUN28,0,5
4/30/26,15:02,16:22,A14_6SP,T1,A14_6SP_T1,A14_6SP_T1_O2.csv,LIGHT,RUN28,0,6
4/30/26,14:59,16:24,A06_FAKE,T1,A06_FAKE_T1,A06_FAKE_T1_O2.csv,LIGHT,RUN28,0,7
4/30/26,14:57,16:26,BLANK1_RUN28,T1,BLANK1_RUN28_T1,BLANK1_RUN28_T1_O2.csv,LIGHT,RUN28,1,8
4/30/26,14:53,16:27,B03_MONO,T1,B03_MONO_T1,B03_MONO_T1_O2.csv,LIGHT,RUN28,0,9
4/30/26,14:50,16:29,A03_6SP,T1,A03_6SP_T1,A03_6SP_T1_O2.csv,LIGHT,RUN28,0,10
